e70c4664-4450-4133-bbe5-052ac79d9bfc,DS,1659772092967
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-2.0952,5.6374,5.8724,-0.2156,0.0760,0.1594,-53.4546,8.8257,-6.7993,-0.0000,-0.0000,-0.0000,0.0000,-1.4811,0.7110,0.1510,1.0000
-1.2576,6.0831,6.9997,0.0388,0.1499,0.1396,-52.0325,11.3770,-8.9310,-0.0000,-0.0000,-0.0000,0.0000,-1.4114,0.7287,0.1864,1.0000
-1.3918,5.3265,6.9610,-0.2823,0.0304,0.0836,-49.6063,17.5644,-10.8292,-0.0000,-0.0000,-0.0000,0.0000,-1.2332,0.6355,0.1189,1.0000
0.0575,4.6498,7.7531,-0.0288,-0.0593,-0.0866,-50.0961,17.2272,-7.6004,-0.0000,-0.0000,-0.0000,0.0000,-1.2226,0.5926,0.0666,1.0000
0.0400,4.9455,6.9704,-0.0865,0.0116,-0.0072,-49.1501,18.1854,-7.4493,-0.0000,-0.0000,-0.0000,0.0000,-1.2309,0.5775,0.0286,1.0000
-0.0070,4.1974,8.1020,-0.0373,0.0042,0.0329,-47.6349,16.9403,-6.1020,-0.0000,-0.0000,-0.0000,0.0000,-1.2172,0.5518,0.0071,1.0000
-0.3307,4.3000,7.9675,0.2731,0.1213,0.0870,-47.4670,17.5873,-9.1202,-0.0000,-0.0000,-0.0000,0.0000,-1.2059,0.5876,0.0312,1.0000
-0.8126,4.8775,7.3970,0.1089,0.0385,0.0171,-49.4431,15.2679,-7.8354,-0.0000,-0.0000,-0.0000,0.0000,-1.2416,0.5839,0.0542,1.0000
-1.2700,5.0150,6.9305,-0.0573,-0.0410,0.1279,-47.3099,16.9510,-7.4463,-0.0000,-0.0000,-0.0000,0.0000,-1.2280,0.5765,0.0392,1.0000
0.0518,5.5126,7.6639,0.2316,0.0410,-0.0839,-45.9579,18.0801,-9.1705,-0.0000,-0.0000,-0.0000,0.0000,-1.1983,0.5938,0.0589,1.0000
-0.3593,5.0840,7.6763,0.0224,0.0647,0.1464,-47.2473,19.7937,-8.7189,-0.0000,-0.0000,-0.0000,0.0000,-1.1417,0.5876,0.0394,1.0000
-0.1903,5.1015,7.3109,-0.0531,-0.0321,0.0565,-46.7606,18.4601,-8.5236,-0.0000,-0.0000,-0.0000,0.0000,-1.1690,0.5831,0.0290,1.0000
-0.0915,4.9229,7.5892,0.0618,-0.0140,-0.0001,-48.6786,19.1391,-7.5378,-0.0000,-0.0000,-0.0000,0.0000,-1.1744,0.5939,0.0247,1.0000
-0.1757,6.0049,5.7265,0.3306,-0.1769,-0.0108,-46.9391,13.2751,-12.3810,-0.0000,-0.0000,-0.0000,0.0000,-1.2849,0.8403,0.1708,1.0000
-1.0614,4.8793,6.9340,-0.2284,0.2081,0.1814,-47.5937,11.9781,-6.5765,-0.0000,-0.0000,-0.0000,0.0000,-1.2882,0.5819,0.0996,1.0000
-0.6653,5.0420,7.4931,0.1806,-0.0197,-0.1222,-46.9635,14.9994,-10.2463,-0.0000,-0.0000,-0.0000,0.0000,-1.3215,0.6115,0.1292,1.0000
-1.6129,4.1827,7.6998,0.0419,0.0042,-0.0310,-46.7148,15.6479,-13.4125,-0.0000,-0.0000,-0.0000,0.0000,-1.2976,0.5276,0.2245,1.0000
-2.0047,4.9528,7.3122,-0.0539,0.0751,0.0934,-45.5994,16.1407,-14.5996,-0.0000,-0.0000,-0.0000,0.0000,-1.2666,0.5676,0.2278,1.0000
-1.2962,5.1188,7.3591,-0.0062,-0.0274,-0.1480,-44.7250,15.6769,-13.7390,-0.0000,-0.0000,-0.0000,0.0000,-1.2689,0.5716,0.2218,1.0000
-1.6346,4.5053,7.5441,-0.0030,0.0120,0.0949,-45.1996,14.8788,-12.9028,-0.0000,-0.0000,-0.0000,0.0000,-1.2288,0.5444,0.1897,1.0000
-1.8914,4.4357,7.8675,0.0390,0.0044,0.1045,-46.2402,14.6973,-11.1969,-0.0000,-0.0000,-0.0000,0.0000,-1.2497,0.5657,0.1949,1.0000
-1.6144,5.0130,7.2334,-0.0458,-0.0180,-0.1199,-46.3120,13.8321,-11.6272,-0.0000,-0.0000,-0.0000,0.0000,-1.3105,0.5744,0.2289,1.0000
-1.7902,5.0024,7.0726,-0.0761,-0.0267,-0.0807,-44.7113,13.6261,-13.1607,-0.0000,-0.0000,-0.0000,0.0000,-1.3078,0.5696,0.2569,1.0000
-1.7656,4.7826,7.2055,0.0479,-0.0382,-0.0072,-45.5994,14.3936,-11.6241,-0.0000,-0.0000,-0.0000,0.0000,-1.2844,0.5645,0.2218,1.0000
-1.9577,4.7796,7.4194,-0.0015,-0.0142,0.0700,-47.4930,13.6688,-13.9847,-0.0000,-0.0000,-0.0000,0.0000,-1.3038,0.5675,0.2298,1.0000
-1.6833,4.9918,7.0837,0.0132,-0.0071,0.0203,-44.3329,14.7232,-10.9238,-0.0000,-0.0000,-0.0000,0.0000,-1.3002,0.5891,0.2165,1.0000
-1.3038,5.2139,7.1420,0.0630,-0.0348,-0.0146,-46.5454,12.8815,-11.0840,-0.0000,-0.0000,-0.0000,0.0000,-1.3367,0.6254,0.1824,1.0000
-0.5067,4.6298,8.2420,0.1954,0.0977,0.0691,-49.0158,9.5062,-4.4464,-0.0000,-0.0000,-0.0000,0.0000,-1.4174,0.5935,0.0570,1.0000
-0.9408,3.7689,8.4116,-0.0767,0.5087,-0.5758,-45.6833,13.7543,-9.8816,-0.0000,-0.0000,-0.0000,0.0000,-1.3783,0.4044,0.2398,1.0000
-4.3132,6.0430,4.8776,-0.7642,-0.6597,0.0316,-42.2302,4.4632,-17.9031,-0.0000,-0.0000,-0.0000,0.0000,-1.4410,0.6049,0.3705,1.0000
-8.6570,-3.3460,1.2999,0.1449,0.9037,-0.4882,-39.2014,-18.7607,71.0876,-0.0000,-0.0000,-0.0000,1.0000,1.9332,0.5812,2.0861,1.0000
-9.1006,2.0862,-3.4542,0.0087,-0.0572,-0.0187,-30.0369,-12.7426,74.9298,-0.0000,-0.0000,-0.0000,1.0000,1.7841,0.3820,1.9922,1.0000
-9.1115,2.4813,-3.5610,0.0462,-0.0981,0.0514,-27.9068,-11.3022,76.5274,-0.0000,-0.0000,-0.0000,1.0000,1.7252,0.2984,1.9389,1.0000
-9.2400,2.8264,-3.0341,0.0268,-0.0610,0.0297,-17.0029,-13.2889,78.8101,-0.0000,-0.0000,-0.0000,1.0000,1.7276,0.2930,1.8358,1.0000
-10.2333,0.9478,-2.4140,0.1719,0.1179,0.0250,-13.7939,-6.3889,78.5690,-0.0000,-0.0000,-0.0000,1.0000,1.6071,0.1773,1.8008,1.0000
-9.4944,1.1048,-3.2672,0.2765,-0.1143,0.0357,-14.9567,0.4547,77.7664,-0.0000,-0.0000,-0.0000,1.0000,1.4455,0.1637,1.8312,1.0000
-9.1331,1.1451,-4.4750,0.1632,-0.0069,0.1430,-28.6316,3.0533,71.1853,-0.0000,-0.0000,-0.0000,1.0000,1.3295,0.1978,1.9917,1.0000
-9.3891,1.7561,-3.3644,-0.3109,0.5460,0.2530,-39.0427,-2.5589,61.0626,-0.0000,-0.0000,-0.0000,1.0000,1.4353,0.2974,2.0702,1.0000
-8.2720,2.3739,-4.5923,0.1048,-0.0932,-0.0055,-33.7723,2.1393,66.0400,-0.0000,-0.0000,-0.0000,1.0000,1.3822,0.2484,2.0486,1.0000
-9.1613,1.6508,-4.3302,-1.5123,1.9052,0.6887,-53.4332,-2.5101,41.7480,-0.0000,-0.0000,-0.0000,1.0000,1.6142,0.5937,2.3886,1.0000
-8.2386,3.0543,-4.2419,0.2190,-1.1210,-0.3890,-33.9508,8.1528,60.1715,-0.0000,-0.0000,-0.0000,1.0000,1.2721,0.2587,1.8366,1.0000
-9.5237,1.7264,-2.7906,0.0354,0.0235,-0.0368,-11.0901,9.3719,69.3710,-0.0000,-0.0000,-0.0000,1.0000,1.3271,0.2027,1.8532,1.0000
-9.8021,1.6162,-2.2160,-0.1641,0.0900,0.0201,-5.6198,12.1277,69.1406,-0.0000,-0.0000,-0.0000,1.0000,1.3350,0.1873,1.8070,1.0000
-8.8670,2.1987,-3.7828,0.2836,-0.0691,0.0088,-23.3627,14.1022,66.0065,-0.0000,-0.0000,-0.0000,1.0000,1.2568,0.2047,1.9633,1.0000
-8.6021,1.0979,-5.1064,-0.0381,0.0129,-0.0127,-32.7347,26.7731,57.9300,-0.0000,-0.0000,-0.0000,1.0000,1.1855,0.1259,2.0899,1.0000
-8.3611,3.2126,-3.8987,0.0746,-0.0755,-0.0170,-33.5968,14.4424,50.6516,-0.0000,-0.0000,-0.0000,1.0000,1.3495,0.3136,2.0318,1.0000
-9.3210,2.1369,-2.6447,-0.0812,-0.2619,-0.0668,-13.0539,18.1580,58.2245,-0.0000,-0.0000,-0.0000,1.0000,1.2605,0.2050,1.7913,1.0000
-9.2343,2.6836,-2.5078,0.0434,-0.2419,-0.0500,-9.4604,7.0251,56.9443,-0.0000,-0.0000,-0.0000,1.0000,1.3934,0.2465,1.7778,1.0000
-9.7323,1.7641,-1.4082,-0.0910,-0.0280,0.1006,4.9026,12.0316,56.8848,-0.0000,-0.0000,-0.0000,1.0000,1.3535,0.2062,1.6634,1.0000
-9.7650,2.1662,-1.3557,0.0004,0.0063,-0.0148,-0.8224,10.6064,58.2016,-0.0000,-0.0000,-0.0000,1.0000,1.3457,0.2032,1.7233,1.0000
-9.5575,1.8050,-1.8039,0.0036,0.0604,0.0312,-6.8039,12.0972,58.7631,-0.0000,-0.0000,-0.0000,1.0000,1.3599,0.1965,1.7549,1.0000
-9.6260,2.2303,-1.8231,0.0535,-0.0421,-0.0008,-4.5532,10.8002,56.2225,-0.0000,-0.0000,-0.0000,1.0000,1.3525,0.2155,1.7536,1.0000
-9.4120,2.3106,-2.1430,0.0213,-0.0010,-0.0063,-9.3903,7.6523,57.9819,-0.0000,-0.0000,-0.0000,1.0000,1.4015,0.2353,1.8087,1.0000
-9.4940,2.5700,-2.3721,0.0822,-0.1612,-0.0798,-4.1641,11.7508,56.5094,-0.0000,-0.0000,-0.0000,1.0000,1.3454,0.2087,1.7638,1.0000
-9.4213,2.3154,-1.7951,0.0662,-0.0417,-0.0114,-0.9033,12.1124,56.2073,-0.0000,-0.0000,-0.0000,1.0000,1.3437,0.2096,1.7488,1.0000
-9.4495,1.9725,-1.9177,-0.0460,-0.1256,-0.0617,0.2029,12.3596,57.2830,-0.0000,-0.0000,-0.0000,1.0000,1.3510,0.1887,1.6918,1.0000
-9.7304,1.8378,-1.2376,-0.0431,-0.0589,0.0067,1.1597,13.0096,55.7877,-0.0000,-0.0000,-0.0000,1.0000,1.3499,0.1721,1.6876,1.0000
-9.0441,2.5459,-3.2312,0.1653,-0.1959,0.0331,-11.9522,11.0153,55.8777,-0.0000,-0.0000,-0.0000,1.0000,1.3257,0.2632,1.8696,1.0000
-9.5238,1.7873,-2.0232,-0.1562,-0.0029,0.0851,-2.4933,11.4563,56.7841,-0.0000,-0.0000,-0.0000,1.0000,1.3413,0.2161,1.7639,1.0000
-9.0532,2.3987,-3.2826,0.2160,-0.0638,-0.1228,-15.8203,17.9001,54.7775,-0.0000,-0.0000,-0.0000,1.0000,1.2777,0.2000,1.9025,1.0000
-8.7590,2.2118,-3.9019,0.0224,0.0127,-0.0170,-22.1817,17.3386,54.7791,-0.0000,-0.0000,-0.0000,1.0000,1.3043,0.2185,1.9983,1.0000
-8.9208,2.0986,-4.0221,-0.0431,0.1395,0.0536,-24.7711,13.9236,52.7695,-0.0000,-0.0000,-0.0000,1.0000,1.3257,0.2352,2.0226,1.0000
-8.1231,2.8710,-4.8310,0.0287,-0.1092,0.0065,-27.8748,15.3885,50.5478,-0.0000,-0.0000,-0.0000,1.0000,1.3275,0.2868,2.0724,1.0000
-8.5576,2.5111,-4.6026,0.0477,-0.0990,-0.0251,-27.9678,17.0410,50.7309,-0.0000,-0.0000,-0.0000,1.0000,1.2975,0.2547,2.0500,1.0000
-8.7863,2.6155,-4.0075,-0.0648,0.0157,-0.0304,-24.6170,14.7949,52.3010,-0.0000,-0.0000,-0.0000,1.0000,1.3275,0.2526,2.0194,1.0000
-8.5471,2.6104,-4.5103,0.0590,-0.0870,-0.0602,-29.9637,17.4042,51.4206,-0.0000,-0.0000,-0.0000,1.0000,1.3131,0.2363,2.0100,1.0000
-8.6763,2.2167,-4.0742,-0.0034,-0.0293,0.0156,-22.1863,18.4464,53.7750,-0.0000,-0.0000,-0.0000,1.0000,1.2752,0.2208,1.9851,1.0000
-8.6661,2.0765,-3.9103,-0.1053,0.0662,0.0429,-21.8735,19.7159,52.9236,-0.0000,-0.0000,-0.0000,1.0000,1.2496,0.2163,2.0009,1.0000
-7.9976,3.0380,-4.2442,0.1521,-0.1407,-0.0029,-22.0184,18.5364,51.8982,-0.0000,-0.0000,-0.0000,1.0000,1.2617,0.2692,2.0043,1.0000
-9.0280,2.4850,-3.4893,0.0437,-0.0282,-0.1109,-12.0117,18.2602,56.3705,-0.0000,-0.0000,-0.0000,1.0000,1.2414,0.2087,1.9411,1.0000
-8.8437,1.9244,-3.9396,-0.1023,0.0365,0.1089,-20.7047,20.0241,57.7576,-0.0000,-0.0000,-0.0000,1.0000,1.2357,0.2470,1.9869,1.0000
-8.1324,3.8004,-3.6883,-0.0874,-0.2677,-0.0255,-28.6240,16.5375,55.4626,-0.0000,-0.0000,-0.0000,1.0000,1.3156,0.2857,1.9285,1.0000
-8.7709,3.3517,-2.5088,0.0799,0.0180,0.0248,-16.2613,4.0359,53.0106,-0.0000,-0.0000,-0.0000,1.0000,1.4819,0.3476,1.8847,1.0000
-9.1136,2.6360,-3.3654,0.0974,0.3374,-0.0065,-15.7150,12.9257,57.3868,-0.0000,-0.0000,-0.0000,1.0000,1.3186,0.2703,1.9860,1.0000
-8.9464,2.0582,-4.0080,0.7864,-0.3472,-0.1488,-13.0814,35.2844,52.2324,-0.0000,-0.0000,-0.0000,1.0000,0.9122,0.1037,1.9124,1.0000
-8.5802,1.7447,-4.4571,-0.1093,0.1870,-0.0715,-29.4388,22.0657,50.3403,-0.0000,-0.0000,-0.0000,1.0000,1.2555,0.1894,2.0851,1.0000
-8.9729,1.7196,-4.1387,-0.3132,0.1818,0.0152,-26.6464,20.2850,51.8097,-0.0000,-0.0000,-0.0000,1.0000,1.2862,0.2307,2.0545,1.0000
-8.9485,1.9974,-4.1082,-0.0505,0.0451,-0.0251,-24.4339,20.2209,55.1010,-0.0000,-0.0000,-0.0000,1.0000,1.2651,0.2008,2.0107,1.0000
-8.9581,2.1762,-4.2266,-0.0181,0.0666,-0.0193,-23.8586,19.7708,52.0447,-0.0000,-0.0000,-0.0000,1.0000,1.2688,0.2110,2.0277,1.0000
-9.0782,1.5387,-4.5318,-0.0405,0.0826,0.0606,-23.4833,21.4233,53.8162,-0.0000,-0.0000,-0.0000,1.0000,1.1909,0.1980,2.0349,1.0000
-8.6409,1.8990,-4.4982,0.0098,-0.0365,0.0576,-19.2017,24.5636,51.9684,-0.0000,-0.0000,-0.0000,1.0000,1.1396,0.2017,2.0053,1.0000
-8.6763,2.4608,-4.1253,-0.1634,-0.4283,-0.0875,-10.9467,16.4017,52.7603,-0.0000,-0.0000,-0.0000,1.0000,1.1995,0.2329,1.8507,1.0000
-9.3790,2.4568,-3.5298,0.2637,0.2451,0.0668,-12.5443,20.8191,46.7453,-0.0000,-0.0000,-0.0000,1.0000,1.0825,0.2241,1.9315,1.0000
-8.7178,2.1353,-4.3932,0.5563,-0.2600,0.0657,-8.5266,28.0609,43.2083,-0.0000,-0.0000,-0.0000,1.0000,0.8294,0.1951,1.9211,1.0000
-8.2761,2.9618,-4.2187,-0.5173,0.4790,0.0768,-20.9229,20.9961,34.6481,-0.0000,-0.0000,-0.0000,1.0000,1.0096,0.4099,2.1253,1.0000
-7.6412,3.9943,-4.0956,-0.1308,0.2208,0.0949,-23.1110,16.0828,34.2651,-0.0000,-0.0000,-0.0000,1.0000,1.0691,0.4577,2.1442,1.0000
-8.2516,3.9685,-3.2696,-0.0446,0.1158,0.0608,-19.4092,17.7643,39.5798,-0.0000,-0.0000,-0.0000,1.0000,1.1190,0.4322,2.0680,1.0000
