a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659769403376
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
3.4515,4.1351,7.6684,-0.4430,0.1899,-0.0374,-0.4761,42.5385,-16.2216,-0.0000,-0.0000,-0.0000,0.0000,0.3078,0.4631,-0.3213,1.0000
1.7855,4.2489,8.1134,0.0225,-0.0540,0.0808,-6.8024,41.0278,-15.2130,-0.0000,-0.0000,-0.0000,0.0000,0.1541,0.4706,-0.2074,1.0000
0.8769,4.1974,8.0411,0.0886,0.2453,-0.2388,-1.1276,41.5695,-17.6315,-0.0000,-0.0000,-0.0000,0.0000,0.2421,0.5305,-0.1739,1.0000
1.5018,4.8614,6.7878,0.0726,0.1143,-0.1258,1.2711,41.4810,-18.0954,-0.0000,-0.0000,-0.0000,0.0000,0.3044,0.5207,-0.1577,1.0000
5.2056,4.3119,5.8468,0.0428,-0.2533,0.1511,-9.8785,37.1506,-15.9744,-0.0000,-0.0000,-0.0000,0.0000,0.3328,0.5532,-0.5763,1.0000
1.9559,3.6627,7.4765,0.4508,0.2538,0.1671,9.6527,39.4424,-14.6179,-0.0000,-0.0000,-0.0000,0.0000,0.5883,0.4589,-0.2529,1.0000
1.5285,4.7349,7.1892,0.0865,0.0226,0.0126,10.3012,38.6490,-16.7938,-0.0000,-0.0000,-0.0000,0.0000,0.6518,0.5111,-0.2162,1.0000
1.4388,3.4935,8.6784,-0.1532,-0.1584,0.3344,16.5573,36.9568,-14.9399,-0.0000,-0.0000,-0.0000,0.0000,0.7535,0.4924,-0.1336,1.0000
1.9352,3.9400,8.2738,0.2803,0.1313,-0.2654,18.0923,34.5657,-17.1783,-0.0000,-0.0000,-0.0000,0.0000,0.8825,0.5074,-0.2318,1.0000
3.0484,3.8901,7.1142,-0.5804,-0.2628,0.6742,19.9692,32.8232,-17.4377,-0.0000,-0.0000,-0.0000,0.0000,0.9645,0.5658,-0.2093,1.0000
3.6514,3.1818,7.9829,0.0279,-0.0136,0.3525,26.0834,27.4597,-15.6799,-0.0000,-0.0000,-0.0000,0.0000,1.1078,0.4941,-0.3065,1.0000
2.6151,3.9245,7.7925,0.0343,-0.1872,0.0212,27.9037,27.6505,-13.7222,-0.0000,-0.0000,-0.0000,0.0000,1.1439,0.5195,-0.1941,1.0000
1.4252,5.2293,5.9610,-0.2289,0.3135,0.8105,27.9099,28.8055,-15.3244,-0.0000,-0.0000,-0.0000,0.0000,1.1439,0.6236,-0.1933,1.0000
1.7843,3.6248,8.6197,-0.0329,0.0418,0.0798,30.6030,26.9547,-12.3734,-0.0000,-0.0000,-0.0000,0.0000,1.2169,0.4628,-0.2578,0.0000
1.7899,3.3183,8.7694,-0.2949,-0.1084,0.0670,30.3894,25.2731,-13.5574,-0.0000,-0.0000,-0.0000,0.0000,1.2177,0.4017,-0.2458,0.0000
1.9120,3.3371,8.4226,-0.1181,0.0141,0.1607,28.9795,25.7248,-12.5992,-0.0000,-0.0000,-0.0000,0.0000,1.1863,0.4123,-0.2115,0.0000
1.2157,4.2141,7.5128,0.0587,0.1835,0.1756,30.2414,26.2848,-12.9257,-0.0000,-0.0000,-0.0000,0.0000,1.1912,0.4522,-0.2178,0.0000
1.5118,3.7389,8.3081,-0.2640,-0.0690,0.0680,34.1309,24.1089,-11.5585,-0.0000,-0.0000,-0.0000,0.0000,1.2902,0.3984,-0.1991,0.0000
0.8115,3.0661,8.5363,0.1323,-0.0487,0.0414,36.5738,21.4722,-4.2160,-0.0000,-0.0000,-0.0000,0.0000,1.3806,0.3476,-0.0581,0.0000
-0.4435,3.5230,8.1864,0.3538,0.0844,-0.1056,37.5351,22.9660,-4.3304,-0.0000,-0.0000,-0.0000,0.0000,1.3905,0.4017,-0.0739,0.0000
1.0748,3.6938,7.5787,0.4295,-0.0093,-0.1248,36.9339,19.9265,-4.1885,-0.0000,-0.0000,-0.0000,0.0000,1.4178,0.3874,-0.0736,0.0000
1.4515,3.7600,7.2846,0.1312,-0.3704,0.0020,33.5556,21.2296,-8.7143,-0.0000,-0.0000,-0.0000,0.0000,1.3587,0.4513,-0.1744,0.0000
3.2699,2.9999,7.7510,-0.4398,-0.2011,-0.0076,29.6509,18.2007,-13.6993,-0.0000,-0.0000,-0.0000,0.0000,1.3357,0.3806,-0.2987,0.0000
1.1191,3.6088,9.0455,0.0374,-0.1297,0.0031,33.1528,22.6868,-7.1915,-0.0000,-0.0000,-0.0000,0.0000,1.4260,0.4377,-0.1900,0.0000
