605e4806-5c1e-40f3-8a65-f9732fee2aa6,DS,1659777330711
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-5.8025,3.6866,-7.3300,-0.4888,0.5188,0.2996,56.4529,52.4475,-4.5120,-0.0000,-0.0000,-0.0000,0.0000,-0.6066,0.4331,2.3792,1.0000
-5.3277,4.5254,-7.2299,-0.2374,0.1278,0.0759,59.5963,51.1993,-0.7416,-0.0000,-0.0000,-0.0000,0.0000,-0.6319,0.5186,2.4628,1.0000
-4.4187,4.5892,-6.0360,-0.0201,0.1044,0.0311,64.0060,47.9813,3.9383,-0.0000,-0.0000,-0.0000,0.0000,-0.6976,0.5693,2.5015,1.0000
-4.8369,4.5868,-6.4139,-0.0233,-0.0416,-0.0509,63.1668,47.1603,4.4922,-0.0000,-0.0000,-0.0000,0.0000,-0.6850,0.5733,2.5050,1.0000
-4.7008,3.9149,-6.8508,-0.2161,0.1449,0.0695,62.2940,50.7767,0.5707,-0.0000,-0.0000,-0.0000,0.0000,-0.6712,0.4708,2.4704,1.0000
-5.3616,4.7094,-6.6417,0.0832,-0.1172,0.1675,64.7552,46.4005,1.8616,-0.0000,-0.0000,-0.0000,0.0000,-0.7035,0.5816,2.5143,1.0000
-4.3241,5.0306,-6.2383,-0.1575,0.1321,0.0045,68.2739,42.8864,3.6972,-0.0000,-0.0000,-0.0000,0.0000,-0.7427,0.6127,2.5136,1.0000
-5.2862,3.6559,-6.2251,0.3751,-0.2248,-0.3619,63.1271,48.0270,-7.0450,-0.0000,-0.0000,-0.0000,0.0000,-0.7086,0.4545,2.4142,1.0000
-4.2403,4.8833,-7.4434,0.2451,-0.0299,0.0098,63.1958,45.3766,-5.0140,-0.0000,-0.0000,-0.0000,0.0000,-0.7246,0.4738,2.4919,1.0000
-4.3013,4.5162,-6.8707,-0.3407,0.2056,0.1781,67.5812,40.9149,2.0325,-0.0000,-0.0000,-0.0000,0.0000,-0.7910,0.5528,2.5777,0.0000
-4.1322,4.8155,-7.0423,-0.0382,-0.2077,-0.0285,69.2810,40.4678,0.5920,-0.0000,-0.0000,-0.0000,0.0000,-0.8424,0.5701,2.5544,0.0000
-6.5184,2.2014,-6.6425,-0.0670,0.1992,0.6927,68.7424,42.1982,-11.3327,-0.0000,-0.0000,-0.0000,0.0000,-0.8183,0.4933,2.4412,0.0000
-2.6062,4.8965,-7.6991,0.1674,-0.0799,-0.4365,67.7658,39.5935,-6.1234,-0.0000,-0.0000,-0.0000,0.0000,-0.8526,0.4540,2.5971,0.0000
-2.6254,7.5712,-3.2559,-0.6848,0.1086,-0.1681,44.8425,62.5000,17.0593,-0.0000,-0.0000,-0.0000,0.0000,-0.2700,0.8160,2.5563,0.0000
-3.4203,8.6777,-0.8154,-0.3493,0.0980,0.1355,16.0553,48.9517,37.4176,-0.0000,-0.0000,-0.0000,0.0000,0.2018,1.0406,2.2563,0.0000
-3.2954,8.3936,-0.6606,-0.1980,0.6019,-0.1382,-5.3741,32.9620,46.0388,-0.0000,-0.0000,-0.0000,0.0000,0.7872,1.0856,2.1789,0.0000
-3.7204,7.5417,-0.5038,-0.1597,0.2982,0.0120,-17.3065,24.4064,46.0373,-0.0000,-0.0000,-0.0000,0.0000,1.3483,1.1489,2.0536,0.0000
-1.0229,8.4994,-3.0564,-2.4574,4.4560,1.4426,-31.0883,15.0650,32.7515,-0.0000,-0.0000,-0.0000,0.0000,1.2793,1.2911,2.5455,0.0000
1.0645,8.6758,0.3362,-0.1671,0.1044,0.1781,-41.1072,15.8157,13.1592,-0.0000,-0.0000,-0.0000,0.0000,-0.2126,1.4989,-1.6522,0.0000
1.5652,8.7348,0.2169,-0.0542,0.1491,-0.2256,-42.6575,14.4547,10.5453,-0.0000,-0.0000,-0.0000,0.0000,-0.5074,1.4993,-1.2898,0.0000
0.7129,8.5959,-1.2332,-0.1948,-0.3079,-0.0338,-44.0826,18.0664,11.6837,-0.0000,-0.0000,-0.0000,0.0000,1.6964,1.5126,2.7031,0.0000
1.2077,7.9315,-2.9103,-0.1895,-0.3920,0.1217,-40.3854,16.3422,21.4279,-0.0000,-0.0000,-0.0000,0.0000,0.9075,1.5145,-3.0821,0.0000
0.6255,7.8154,-1.0856,0.0470,-0.3249,0.0077,-29.3915,16.7740,36.9186,-0.0000,-0.0000,-0.0000,0.0000,0.4085,1.5176,-2.9624,0.0000
0.5186,8.4547,-2.7555,0.0363,-0.5412,-0.0626,-10.9070,18.6005,45.4971,-0.0000,-0.0000,-0.0000,0.0000,-0.0308,1.4609,-2.9551,0.0000
-0.8701,8.2847,-2.2623,-0.4462,0.0788,0.0269,-0.8743,21.1990,45.4803,-0.0000,-0.0000,-0.0000,0.0000,0.2433,1.4085,2.7380,0.0000
-0.3401,5.0741,7.1058,-0.3312,0.6658,1.1039,-22.5418,-20.1767,29.0314,-0.0000,-0.0000,-0.0000,0.0000,-2.8722,0.9726,0.1302,0.0000
-1.0404,3.9859,6.2910,0.2728,-1.1186,-0.6677,-30.8594,-7.2205,14.9475,-0.0000,-0.0000,-0.0000,0.0000,-1.9092,0.7493,-0.1095,0.0000
-0.6083,4.9077,6.7020,0.0055,0.0181,-0.0498,-27.8397,-16.9357,16.2811,-0.0000,-0.0000,-0.0000,0.0000,-2.3212,0.7000,-0.0325,0.0000
-2.1621,4.7963,5.9063,0.1184,-0.3505,0.4296,-28.2364,-21.8170,16.7633,-0.0000,-0.0000,-0.0000,0.0000,-2.3612,0.6459,0.0010,0.0000
-0.0987,5.4779,7.3871,0.4582,0.1672,-0.5217,-27.6596,-20.6238,5.7144,-0.0000,-0.0000,-0.0000,0.0000,-2.4376,0.5754,0.0176,0.0000
-1.4423,5.6036,6.9989,0.1407,-0.3643,0.0855,-26.3733,-21.2326,14.7873,-0.0000,-0.0000,-0.0000,0.0000,-2.4569,0.6605,0.2049,1.0000
-0.2974,6.4547,6.6317,0.3815,-1.1814,0.8897,-17.6743,-21.3623,27.6962,-0.0000,-0.0000,-0.0000,0.0000,-2.5076,0.7755,-0.0909,1.0000
-1.7020,5.8235,-7.1074,1.2390,-2.0730,-1.3910,73.5489,36.8759,8.3420,-0.0000,-0.0000,-0.0000,0.0000,-0.6224,0.9039,2.6073,1.0000
-5.4286,4.7165,-6.1373,-0.1671,-0.0054,0.0226,67.3325,38.6063,-12.0789,-0.0000,-0.0000,-0.0000,0.0000,-0.7654,0.7212,2.5592,1.0000
-4.4853,4.7405,-6.7231,-0.1799,-0.0661,0.1185,69.9341,34.8877,-5.0934,-0.0000,-0.0000,-0.0000,0.0000,-0.8588,0.7305,2.6197,1.0000
-5.1593,4.5816,-5.5152,0.1993,-0.0022,-0.0541,70.3369,39.6561,-9.2819,-0.0000,-0.0000,-0.0000,0.0000,-0.8334,0.7043,2.5246,1.0000
-5.4426,-1.3073,-7.7279,1.2337,-0.2823,-0.7103,17.4728,48.6435,-20.2515,-0.0000,-0.0000,-0.0000,0.0000,-0.7122,-0.0203,2.7809,1.0000
1.1343,9.8936,6.9677,-1.1376,0.5337,0.1270,-28.4744,11.5967,18.7805,-0.0000,-0.0000,-0.0000,0.0000,-1.6195,0.9774,-0.7831,1.0000
0.7580,7.1662,4.5001,0.0172,-0.1406,-0.0115,-40.4236,5.9006,10.4340,-0.0000,-0.0000,-0.0000,0.0000,-1.7996,1.0811,-0.4012,1.0000
0.4755,7.5157,3.8944,-0.0041,-0.0181,0.0503,-38.8123,6.2790,18.6447,-0.0000,-0.0000,-0.0000,0.0000,-1.7950,1.1518,-0.4311,1.0000
0.8550,7.3493,4.2415,0.2153,0.0138,-0.1819,-39.3768,6.5750,12.9852,-0.0000,-0.0000,-0.0000,0.0000,-1.6505,1.1127,-0.4167,1.0000
1.5828,7.4906,3.4123,0.0513,0.0010,0.0365,-38.8107,8.3481,11.7783,-0.0000,-0.0000,-0.0000,0.0000,-1.5611,1.1286,-0.3894,1.0000
2.1458,7.9188,3.3198,0.2952,-0.4485,-0.0658,-39.2227,10.9467,16.1636,-0.0000,-0.0000,-0.0000,0.0000,-1.4788,1.1174,-0.4435,1.0000
-1.2531,4.3414,-5.9246,1.5480,-1.0589,0.3379,51.2177,52.6718,23.8663,-0.0000,-0.0000,-0.0000,0.0000,-0.0111,0.9791,2.9642,1.0000
-2.6669,4.5896,-7.5742,0.0736,-0.1801,0.0109,50.0534,48.0621,15.1505,-0.0000,-0.0000,-0.0000,0.0000,-0.3372,0.6688,2.8870,1.0000
-3.8046,3.5150,-8.2929,-0.2662,-0.0384,0.1696,41.6412,53.2532,-1.6235,-0.0000,-0.0000,-0.0000,0.0000,-0.4099,0.4159,2.7335,1.0000
-3.1864,3.7928,-8.2378,-0.0595,-0.0778,0.0759,47.5418,46.6858,9.5657,-0.0000,-0.0000,-0.0000,0.0000,-0.5902,0.5129,2.8047,1.0000
-3.1809,3.7421,-7.0407,0.1248,0.0383,0.0141,51.3290,43.8721,8.3542,-0.0000,-0.0000,-0.0000,0.0000,-0.6819,0.5482,2.7966,1.0000
-3.2220,4.1295,-7.4154,-0.1469,0.0777,0.1749,52.3895,40.2771,8.5648,-0.0000,-0.0000,-0.0000,0.0000,-0.7434,0.5392,2.8007,1.0000
-4.0500,3.0538,-7.6525,0.1109,0.1012,-0.0509,48.2803,48.9380,2.5284,-0.0000,-0.0000,-0.0000,0.0000,-0.7072,0.4400,2.7490,1.0000
-3.5815,2.8626,-8.2171,-0.2843,0.3153,0.3486,43.4189,50.8499,-5.3757,-0.0000,-0.0000,-0.0000,0.0000,-0.6402,0.2677,2.6810,1.0000
-0.2903,5.1890,-6.8456,-5.8066,5.5713,0.1313,45.9442,56.7276,23.9914,-0.0000,-0.0000,-0.0000,0.0000,-0.6009,0.5547,2.7699,1.0000
0.0286,5.7424,6.8991,-1.2313,0.1225,-0.6634,-39.7400,-18.3945,23.5077,-0.0000,-0.0000,-0.0000,0.0000,-2.4917,0.9828,-0.0873,1.0000
-6.2558,3.6898,6.1382,0.2526,0.2141,-0.0786,-36.1588,-29.0695,-9.3323,-0.0000,-0.0000,-0.0000,0.0000,-2.8204,0.6190,0.6829,1.0000
0.1646,5.1096,7.2064,2.0753,-1.3167,-2.0983,-44.4443,-8.2367,5.6488,-0.0000,-0.0000,-0.0000,0.0000,-2.0191,0.3890,0.1452,1.0000
-10.5331,0.6504,-2.5277,0.4891,-0.4283,-0.1595,-3.5172,15.0314,44.2886,-0.0000,-0.0000,-0.0000,1.0000,0.6478,0.6462,1.8303,1.0000
-10.1476,2.2944,-2.4543,-0.0222,-0.0299,0.1632,-9.7794,13.9740,41.0812,-0.0000,-0.0000,-0.0000,1.0000,0.6719,0.4293,1.8463,1.0000
-9.1815,2.8997,-1.6259,0.0023,0.1512,0.1334,-11.3602,5.1895,37.0590,-0.0000,-0.0000,-0.0000,1.0000,0.9464,0.4601,1.8306,1.0000
-9.1352,2.9125,-0.3913,0.2920,-0.3388,-0.3215,-3.6545,5.7495,42.3203,-0.0000,-0.0000,-0.0000,1.0000,1.0936,0.4410,1.7795,1.0000
-9.0219,3.3051,-1.6199,-0.1511,0.3654,-0.0008,-7.0129,6.0562,40.7776,-0.0000,-0.0000,-0.0000,1.0000,1.2572,0.4369,1.7895,1.0000
-9.5391,2.6040,-1.0907,-0.1511,0.0085,0.0045,-8.6151,4.4495,45.0821,-0.0000,-0.0000,-0.0000,1.0000,1.3853,0.3746,1.7752,1.0000
-9.7103,2.3279,-0.7607,-0.0872,0.0394,-0.1286,-8.4091,1.4160,51.5213,-0.0000,-0.0000,-0.0000,1.0000,1.5497,0.3283,1.7449,1.0000
