a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,BL,1659769237636
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
1.3438,5.3298,6.8001,-0.0286,-0.0051,-0.0374,-25.0626,-27.1805,26.6937,-0.0000,-0.0000,-0.0000,0.0000,-1.9930,0.6561,-0.1477,1.0000
0.4683,5.2401,7.4817,0.0353,-0.0903,0.0126,-20.7581,-30.6534,23.4604,-0.0000,-0.0000,-0.0000,0.0000,-2.1084,0.6238,-0.0115,1.0000
0.6495,5.3271,7.2335,0.0236,-0.0477,0.0670,-21.9467,-29.8721,23.4024,-0.0000,-0.0000,-0.0000,0.0000,-2.0717,0.6315,-0.0522,1.0000
0.1834,4.8494,7.5104,-0.1127,0.2005,-0.2760,-17.8024,-29.0085,24.2065,-0.0000,-0.0000,-0.0000,0.0000,-2.1087,0.6227,-0.0320,1.0000
0.2656,5.4962,5.9733,-0.0914,-0.1968,0.1373,-21.7880,-29.1916,23.8297,-0.0000,-0.0000,-0.0000,0.0000,-2.0818,0.6088,-0.0379,1.0000
1.3893,4.5829,8.0735,0.0641,-0.5068,0.3780,-20.9732,-31.7398,21.2830,-0.0000,-0.0000,-0.0000,0.0000,-2.1146,0.5581,-0.0042,1.0000
0.0258,4.6938,7.7251,-0.1969,-0.1361,0.1469,-17.8604,-34.2484,20.8923,-0.0000,-0.0000,-0.0000,0.0000,-2.1618,0.5419,-0.0124,1.0000
-0.1139,4.7365,7.4953,0.2271,-0.0327,0.1160,-18.9240,-33.2336,19.8441,-0.0000,-0.0000,-0.0000,0.0000,-2.1818,0.5123,0.0088,1.0000
-0.1877,4.6311,7.5415,-0.1042,0.2730,-0.2238,-15.6326,-33.8028,19.3909,-0.0000,-0.0000,-0.0000,0.0000,-2.1657,0.5305,0.0204,1.0000
-0.3082,3.9249,8.0104,0.3815,-0.4514,0.6284,-23.8815,-31.0944,21.8735,-0.0000,-0.0000,-0.0000,0.0000,-2.0747,0.5395,0.0008,1.0000
1.4348,5.8051,-0.1642,1.7067,0.0930,0.5325,-30.1712,-0.4684,27.8473,-0.0000,-0.0000,-0.0000,0.0000,-1.7479,1.2141,-0.1115,1.0000
-0.8649,8.2200,1.8912,-0.6763,-0.6783,-0.8662,-23.4589,-15.2924,38.2629,-0.0000,-0.0000,-0.0000,0.0000,-1.8293,1.1283,-0.0865,1.0000
2.2536,6.3011,6.3496,-0.0989,0.5095,-0.4177,-8.8806,-39.5966,40.7913,-0.0000,-0.0000,-0.0000,0.0000,-2.0479,0.7743,-0.3395,0.0000
-0.3130,6.3677,5.3105,-0.3173,0.1207,-0.3495,4.6616,-41.3864,36.0199,-0.0000,-0.0000,-0.0000,0.0000,-2.3930,0.7790,-0.0130,0.0000
