be040bd0-3dd9-4f49-a9bc-5b42c1ebbed8,DS,1659772582711
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-4.1950,7.6593,1.8472,-0.1662,0.0201,0.0455,13.4995,4.8523,50.7446,-0.0000,-0.0000,-0.0000,0.0000,1.6593,1.0400,1.1589,1.0000
-3.8465,7.3824,2.3406,0.0198,-0.1806,-0.0023,13.5620,-3.2639,51.1765,-0.0000,-0.0000,-0.0000,0.0000,1.7036,1.0403,1.0703,1.0000
-3.9936,7.4085,3.1405,-0.0201,0.1192,0.0261,18.5837,-3.5812,49.5834,-0.0000,-0.0000,-0.0000,0.0000,1.7732,1.0497,0.9834,1.0000
-4.0828,7.7086,-1.0564,-0.4719,0.4034,0.2095,12.8799,34.7961,48.0972,-0.0000,-0.0000,-0.0000,0.0000,1.1027,1.0953,1.8982,1.0000
-2.5788,8.0696,-2.5993,0.1069,0.1316,-0.1693,9.0485,38.1439,45.2087,-0.0000,-0.0000,-0.0000,0.0000,0.8343,1.0615,2.1476,1.0000
-2.0620,7.9579,-0.5036,-0.2359,-0.3597,0.3548,19.8914,21.7239,50.7858,-0.0000,-0.0000,-0.0000,0.0000,0.9950,1.2681,1.8096,1.0000
0.8636,7.3217,-2.5770,0.2420,0.0238,0.0972,4.4815,27.1698,53.2608,-0.0000,-0.0000,-0.0000,0.0000,0.5985,1.2774,2.6307,1.0000
2.3677,7.2836,-3.7307,-1.1322,-0.4194,0.6710,23.2788,0.2167,60.2081,-0.0000,-0.0000,-0.0000,0.0000,-1.1552,1.3260,-2.3591,1.0000
0.0246,8.3025,1.1260,-0.0130,-0.3904,-0.1322,20.7062,-28.1143,45.4437,-0.0000,-0.0000,-0.0000,0.0000,2.8835,1.3428,-0.1809,1.0000
-1.5054,7.1145,7.3926,-0.4732,1.1105,0.5408,-18.8141,-31.7398,29.5639,-0.0000,-0.0000,-0.0000,0.0000,2.7064,0.9649,0.2961,1.0000
-0.5577,2.3082,9.6039,0.0982,0.6906,-0.3276,-42.9016,3.9978,-18.0344,-0.0000,-0.0000,-0.0000,0.0000,-1.9863,0.3204,0.2164,1.0000
-6.3809,3.5816,5.9776,0.3179,0.0664,0.0452,-38.8550,-6.9138,-31.4133,-0.0000,-0.0000,-0.0000,0.0000,-2.1979,0.5766,0.6761,1.0000
-1.9631,1.5876,14.1523,3.1429,-0.6586,-1.3277,-42.8680,9.6695,-17.4988,-0.0000,-0.0000,-0.0000,0.0000,-1.9141,0.7065,0.2068,1.0000
-10.1143,1.0979,-2.0112,-0.1236,0.0163,-0.0632,-19.9585,-16.7007,62.0071,-0.0000,-0.0000,-0.0000,1.0000,2.0111,0.1931,2.1983,1.0000
-9.8137,1.3459,-2.6538,-0.0906,0.0553,-0.0359,-29.8447,-22.2580,58.4351,-0.0000,-0.0000,-0.0000,1.0000,2.0468,0.1946,2.1238,1.0000
-9.8499,1.2001,-2.3215,-0.3518,0.0566,-0.0600,-24.8566,-30.2338,60.1913,-0.0000,-0.0000,-0.0000,1.0000,2.1823,0.1769,1.9888,1.0000
-9.6774,0.1364,-2.4666,-0.0546,0.0338,-0.0700,-18.0389,-28.2562,62.1216,-0.0000,-0.0000,-0.0000,1.0000,2.1496,0.0654,1.8860,1.0000
-9.9211,-0.1306,-3.0226,0.0040,0.1667,0.1264,-18.6310,-24.4888,63.2141,-0.0000,-0.0000,-0.0000,1.0000,2.0483,0.0686,1.9103,1.0000
-9.8764,-0.0052,-2.2530,0.0460,-0.0186,-0.0775,-14.1617,-26.6373,64.0594,-0.0000,-0.0000,-0.0000,1.0000,2.0276,0.0295,1.8403,1.0000
-9.6236,-0.2558,-3.7725,0.2454,0.0291,0.0009,-22.2687,-26.7410,62.3505,-0.0000,-0.0000,-0.0000,1.0000,2.0291,0.0366,1.8973,1.0000
-6.9106,3.5223,-5.0230,-0.4472,0.5483,0.0461,-57.5226,-43.9133,7.5287,-0.0000,-0.0000,-0.0000,1.0000,2.5017,0.4534,2.2803,1.0000
-7.1241,3.9718,-4.9881,0.0990,-0.1365,0.0636,-57.1594,-42.3553,12.3093,-0.0000,-0.0000,-0.0000,1.0000,2.4662,0.4447,2.2217,1.0000
-10.1033,0.1786,-1.9942,0.0509,-0.0372,-0.2085,-11.0550,-19.6030,68.4723,-0.0000,-0.0000,-0.0000,1.0000,1.8608,0.0291,1.7549,1.0000
-9.6952,0.4982,-3.4853,-0.0377,0.1258,0.0227,-23.8220,-22.2000,63.6993,-0.0000,-0.0000,-0.0000,1.0000,1.9184,0.0909,1.8669,1.0000
-9.5836,0.9238,-2.4937,0.5092,-0.3033,-0.1280,-25.0031,-23.3948,63.0234,-0.0000,-0.0000,-0.0000,1.0000,1.8775,0.0714,1.8254,1.0000
-10.0946,0.3113,-4.2400,-0.1801,0.3519,0.1077,-18.7424,-21.5851,65.3183,-0.0000,-0.0000,-0.0000,1.0000,1.9131,0.0601,1.8821,1.0000
-9.8560,0.6084,-1.5779,-0.0631,-0.1780,-0.0004,-20.5505,-15.3946,67.1448,-0.0000,-0.0000,-0.0000,1.0000,1.8287,0.0460,1.8113,1.0000
-9.5856,0.9035,-3.1237,0.0496,0.0485,0.0114,-20.7642,-17.3584,65.1596,-0.0000,-0.0000,-0.0000,1.0000,1.8317,0.0628,1.8444,1.0000
-10.0330,0.6467,-2.6665,-0.0277,-0.0312,0.0265,-16.7740,-19.7525,66.7511,-0.0000,-0.0000,-0.0000,1.0000,1.8404,0.0286,1.8255,1.0000
-9.9176,1.0163,-2.8076,-0.0526,0.0694,0.0697,-19.6106,-22.3831,64.9399,-0.0000,-0.0000,-0.0000,1.0000,1.8881,0.0692,1.8595,1.0000
-9.7002,0.9868,-3.3384,-0.1754,0.0766,0.0714,-22.9446,-23.4543,65.1825,-0.0000,-0.0000,-0.0000,1.0000,1.9068,0.1202,1.9019,1.0000
-9.5278,1.6110,-3.4162,-0.0876,0.1237,0.0058,-26.9470,-26.9485,59.3033,-0.0000,-0.0000,-0.0000,1.0000,1.9806,0.1480,1.9034,1.0000
-9.6505,1.3445,-2.8352,0.1016,-0.0962,-0.0227,-24.6597,-26.2222,62.2757,-0.0000,-0.0000,-0.0000,1.0000,1.9338,0.1223,1.8759,1.0000
-9.5734,1.9424,-2.8007,-0.2604,0.2072,0.0367,-25.4852,-30.1544,58.2199,-0.0000,-0.0000,-0.0000,1.0000,2.0253,0.1846,1.8509,1.0000
-9.3395,1.4616,-3.2665,0.0221,-0.0783,0.0386,-32.0816,-21.2677,58.8791,-0.0000,-0.0000,-0.0000,1.0000,1.9179,0.1603,1.9332,1.0000
-9.5847,1.3690,-2.9952,0.0481,-0.0078,0.0851,-27.5513,-21.6843,60.5087,-0.0000,-0.0000,-0.0000,1.0000,1.9210,0.1366,1.8887,1.0000
-9.4617,1.2321,-3.1847,-0.1110,0.1137,-0.0042,-25.6836,-26.1459,59.9167,-0.0000,-0.0000,-0.0000,1.0000,1.9746,0.1243,1.8757,1.0000
-9.1869,0.8914,-3.4853,0.0260,0.0570,-0.0338,-27.0050,-21.3699,62.3947,-0.0000,-0.0000,-0.0000,1.0000,1.8892,0.0890,1.9115,1.0000
-9.5714,1.6138,-3.6462,-0.0780,0.0387,0.0120,-33.4000,-24.4278,56.8954,-0.0000,-0.0000,-0.0000,1.0000,1.9256,0.1503,1.9462,1.0000
-9.0166,1.2049,-2.7241,-0.1916,-0.0142,-0.1037,-27.0218,-27.8183,59.5505,-0.0000,-0.0000,-0.0000,1.0000,1.9828,0.1410,1.8745,1.0000
-9.4847,1.6367,-2.7507,0.0507,-0.2698,-0.0400,-28.0914,-23.4238,60.0128,-0.0000,-0.0000,-0.0000,1.0000,1.9374,0.1634,1.8460,1.0000
-9.4745,1.0214,-2.8704,0.0731,0.1595,0.0235,-24.7131,-28.8177,61.1374,-0.0000,-0.0000,-0.0000,1.0000,1.9612,0.1457,1.8759,1.0000
-9.7553,0.6576,-1.8806,0.3588,-0.0321,-0.1812,-17.2882,-24.9573,66.2674,-0.0000,-0.0000,-0.0000,1.0000,1.9140,0.0872,1.7903,1.0000
-8.9441,1.0593,-4.0432,-0.3594,0.5415,0.5672,-32.0892,-29.0558,56.3690,-0.0000,-0.0000,-0.0000,1.0000,1.9881,0.2067,1.9650,1.0000
-9.1890,3.1514,-4.3078,-0.3673,0.4433,0.3729,-41.3300,-33.0872,48.5657,-0.0000,-0.0000,-0.0000,1.0000,2.0814,0.2664,2.0101,1.0000
-8.4554,3.2410,-2.7626,0.5607,-0.8231,-0.1768,-34.2422,-28.6926,56.8298,-0.0000,-0.0000,-0.0000,1.0000,2.0165,0.2988,1.8766,1.0000
-9.3181,3.1965,-1.0064,-0.0731,-0.0037,-0.0112,-25.0214,-38.4995,58.1406,-0.0000,-0.0000,-0.0000,1.0000,2.1453,0.2807,1.8083,1.0000
-9.1866,3.0316,-1.4494,0.0008,-0.0412,-0.0734,-27.7130,-38.4430,55.0629,-0.0000,-0.0000,-0.0000,1.0000,2.2144,0.2749,1.8195,1.0000
-8.9842,3.6308,-2.9368,-0.4638,0.6604,0.3060,-45.6268,-45.4559,35.6110,-0.0000,-0.0000,-0.0000,1.0000,2.4971,0.4401,2.0538,1.0000
-8.8654,3.1209,-3.1286,0.2066,-0.4303,-0.2102,-52.5116,-39.1617,33.9233,-0.0000,-0.0000,-0.0000,1.0000,2.3703,0.3410,1.9578,1.0000
-9.7997,2.5773,-1.8434,-0.1965,-0.3167,-0.0432,-36.8484,-38.0005,51.1337,-0.0000,-0.0000,-0.0000,1.0000,2.3105,0.2665,1.8163,1.0000
-9.2527,2.3335,-2.3287,-0.2734,0.0988,-0.0076,-29.7394,-41.0507,50.6409,-0.0000,-0.0000,-0.0000,1.0000,2.3852,0.2388,1.8497,1.0000
-9.5213,3.0707,-1.4611,-0.1619,0.1948,-0.1367,-39.0442,-51.0223,32.3105,-0.0000,-0.0000,-0.0000,1.0000,2.6758,0.3195,1.8751,1.0000
-8.8081,2.3608,-3.5453,-0.0173,0.2677,-0.1043,-40.9195,-50.5356,23.9075,-0.0000,-0.0000,-0.0000,1.0000,2.7597,0.2538,2.0283,1.0000
-9.7888,2.0819,-2.5336,-0.2930,0.0994,-0.0442,-35.0235,-51.3977,23.7030,-0.0000,-0.0000,-0.0000,1.0000,2.8155,0.2228,1.9632,1.0000
-9.5192,2.6908,-1.4644,0.3377,-0.8184,-0.2758,-33.7814,-52.2842,14.7369,-0.0000,-0.0000,-0.0000,1.0000,2.9613,0.2871,1.8388,1.0000
-9.1208,2.6947,-3.4367,0.1084,0.1026,-0.0001,-26.7120,-52.4353,17.6285,-0.0000,-0.0000,-0.0000,1.0000,2.9355,0.2485,1.8586,1.0000
