613958cf-ac5c-4ece-8f21-f7bff51da6e9,DS,1659765628700
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-3.0883,6.7400,4.6086,-0.0542,-0.1915,0.2001,-22.2015,2.3499,-16.5375,-0.0000,-0.0000,-0.0000,0.0000,-1.1108,0.9558,0.5450,1.0000
-4.1381,7.0138,4.4650,0.3091,0.0471,-0.3059,-21.1136,-0.2151,-21.5118,-0.0000,-0.0000,-0.0000,0.0000,-1.2027,0.8564,0.6520,1.0000
-3.9841,5.8941,6.3046,0.0492,-0.7870,-0.2771,-24.9573,-2.5391,-15.0665,-0.0000,-0.0000,-0.0000,0.0000,-1.3048,0.7634,0.5764,1.0000
-4.5304,4.4356,5.5424,0.0854,0.0780,0.0979,-23.0576,-26.4160,-2.4597,-0.0000,-0.0000,-0.0000,0.0000,-2.0316,0.4508,0.6098,1.0000
-4.6904,5.2867,4.9143,0.2718,-0.2245,0.0563,-24.6078,-29.6173,4.4891,-0.0000,-0.0000,-0.0000,0.0000,-2.2468,0.5823,0.6725,1.0000
-5.5000,4.9695,6.7786,0.1568,0.1856,0.1266,-27.6474,-33.9493,6.8970,-0.0000,-0.0000,-0.0000,0.0000,-2.3912,0.6021,0.6901,1.0000
-4.5408,5.5768,5.4865,0.7938,-0.0274,-0.2473,-27.4750,-29.8950,7.8918,-0.0000,-0.0000,-0.0000,0.0000,-2.3560,0.6900,0.7901,1.0000
-5.5874,4.4156,2.3653,-1.8545,-0.1680,0.4313,-25.1999,-24.3866,9.5078,-0.0000,-0.0000,-0.0000,0.0000,-2.4549,0.8383,0.9738,1.0000
-5.5356,4.2812,5.3425,-0.4025,0.2922,0.4419,-26.2451,-28.9261,9.0546,-0.0000,-0.0000,-0.0000,0.0000,-2.4189,0.6464,0.8424,1.0000
-6.0004,5.5118,4.8676,0.7650,-0.2160,-0.1258,-25.8926,-29.4830,6.4026,-0.0000,-0.0000,-0.0000,0.0000,-2.2505,0.5873,0.8058,1.0000
-3.5923,3.4883,6.4466,-1.3165,0.8908,1.4476,-31.7322,-0.1770,-14.8438,-0.0000,-0.0000,-0.0000,0.0000,-1.6135,0.5621,0.5216,1.0000
2.1283,2.5777,9.2047,-0.2044,-0.2522,0.5730,-23.4711,41.2216,-9.1461,-0.0000,-0.0000,-0.0000,0.0000,-0.4595,0.3445,0.0626,1.0000
-0.1239,1.5845,9.9465,-0.1213,0.3710,0.2182,-16.6351,46.9284,-12.0224,-0.0000,-0.0000,-0.0000,0.0000,-0.3215,0.3228,0.0436,1.0000
-3.5404,4.5082,4.1358,3.3941,-2.7705,-4.2197,-30.0323,-11.0489,16.7053,-0.0000,-0.0000,-0.0000,0.0000,-1.1015,0.6787,0.1692,0.0000
-6.9521,5.8602,3.0788,0.2175,-0.3619,-0.2004,-24.3393,-21.8872,12.6160,-0.0000,-0.0000,-0.0000,0.0000,-2.3593,0.7391,0.9090,0.0000
-5.5970,5.1563,4.2822,-1.2622,-0.1861,-0.3868,-23.8510,-28.7384,7.3441,-0.0000,-0.0000,-0.0000,0.0000,-2.3343,0.6287,0.8629,0.0000
-5.1816,-0.3504,10.1540,1.1443,0.1388,-0.3943,-20.7993,-18.4692,-26.1536,-0.0000,-0.0000,-0.0000,0.0000,-1.7821,0.0544,0.5334,0.0000
